retailer_code,source_year,year,kpi,method,kpi_type,source_value,source_unit,value,unit,unit_neum,unit_denom_1,unit_denom_2,business_scope,note
OCADO,2021,2020,Scope 1 - 3,Location,Intensity,1.82,tCO2e/Normalised 100000,1.82,tCO2e/Normalised 100000,tCO2e,100000,Normalised Orders,UK,
OCADO,2015,2012,Scope 1 and 2,Location,Intensity,823.4,tCO2e/100000 Orders,823.4,tCO2e/100000 Orders,tCO2e,100000,Orders,UK,
OCADO,2015,2013,Scope 1 and 2,Location,Intensity,815.1,tCO2e/100000 Orders,815.1,tCO2e/100000 Orders,tCO2e,100000,Orders,UK,
OCADO,2015,2014,Scope 1 and 2,Location,Intensity,725.4,tCO2e/100000 Orders,725.4,tCO2e/100000 Orders,tCO2e,100000,Orders,UK,
OCADO,2016,2015,Scope 1 and 2,Location,Intensity,762.5,tCO2e/100000 Orders,762.5,tCO2e/100000 Orders,tCO2e,100000,Orders,UK,
OCADO,2018,2015,Scope 1 and 2,Location,Intensity,582.8,tCO2e/100000 Orders,582.8,tCO2e/100000 Orders,tCO2e,100000,Orders,UK,
OCADO,2018,2016,Scope 1 and 2,Location,Intensity,596.4,tCO2e/100000 Orders,596.4,tCO2e/100000 Orders,tCO2e,100000,Orders,UK,
OCADO,2019,2017,Scope 1 and 2,Location,Intensity,550.1,tCO2e/100000 Orders,550.1,tCO2e/100000 Orders,tCO2e,100000,Orders,UK,
OCADO,2019,2018,Scope 1 and 2,Location,Intensity,514,tCO2e/100000 Orders,514,tCO2e/100000 Orders,tCO2e,100000,Orders,UK,
OCADO,2020,2019,Scope 1 and 2,Location,Intensity,501,tCO2e/100000 Orders,501,tCO2e/100000 Orders,tCO2e,100000,Orders,UK,
OCADO,2020,2012,Scope 1 and 2,Location,Intensity,730,tCO2e/Normalised 100000,730,tCO2e/Normalised 100000,tCO2e,100000,Normalised Orders,UK,
OCADO,2020,2018,Scope 1 and 2,Location,Intensity,491,tCO2e/Normalised 100000,491,tCO2e/Normalised 100000,tCO2e,100000,Normalised Orders,UK,
OCADO,2020,2019,Scope 1 and 2,Location,Intensity,398,tCO2e/Normalised 100000,398,tCO2e/Normalised 100000,tCO2e,100000,Normalised Orders,UK,
OCADO,2022,2020,Scope 1 and 2,Location,Intensity,489,tCO2e/Normalised 100000,489,tCO2e/Normalised 100000,tCO2e,100000,Normalised Orders,UK,
OCADO,2022,2021,Scope 1 and 2,Location,Intensity,485,tCO2e/Normalised 100000,485,tCO2e/Normalised 100000,tCO2e,100000,Normalised Orders,UK,
OCADO,2018,2016,Scope 1 and 2,Market,Intensity,522.2,tCO2e/100000 Orders,522.2,tCO2e/100000 Orders,tCO2e,100000,Orders,UK,
OCADO,2019,2017,Scope 1 and 2,Market,Intensity,470.8,tCO2e/100000 Orders,470.8,tCO2e/100000 Orders,tCO2e,100000,Orders,UK,
OCADO,2019,2018,Scope 1 and 2,Market,Intensity,411,tCO2e/100000 Orders,411,tCO2e/100000 Orders,tCO2e,100000,Orders,UK,
OCADO,2020,2019,Scope 1 and 2,Market,Intensity,404,tCO2e/100000 Orders,404,tCO2e/100000 Orders,tCO2e,100000,Orders,UK,
OCADO,2023,2021,Scope 1 and 2,Market,Intensity,379,tCO2e/100000 Orders,379,tCO2e/100000 Orders,tCO2e,100000,Orders,UK,
OCADO,2023,2022,Scope 1 and 2,Market,Intensity,348,tCO2e/100000 Orders,348,tCO2e/100000 Orders,tCO2e,100000,Orders,UK,
OCADO,2024,2023,Scope 1 and 2,Market,Intensity,358,tCO2e/100000 Orders,358,tCO2e/100000 Orders,tCO2e,100000,Orders,UK,
OCADO,2020,2018,Scope 1 and 2,Market,Intensity,392,tCO2e/Normalised 100000,392,tCO2e/Normalised 100000,tCO2e,100000,Normalised Orders,UK,
OCADO,2020,2019,Scope 1 and 2,Market,Intensity,321,tCO2e/Normalised 100000,321,tCO2e/Normalised 100000,tCO2e,100000,Normalised Orders,UK,
OCADO,2022,2020,Scope 1 and 2,Market,Intensity,401,tCO2e/Normalised 100000,401,tCO2e/Normalised 100000,tCO2e,100000,Normalised Orders,UK,
OCADO,2022,2021,Scope 1 and 2,Market,Intensity,379,tCO2e/Normalised 100000,379,tCO2e/Normalised 100000,tCO2e,100000,Normalised Orders,UK,
OCADO,2024,2022,Scope 3,,Intensity,76,tCO2e/mGBP Revenue,76,tCO2e/mGBP Revenue,tCO2e,mGBP,Revenue,UK,
OCADO,2024,2023,Scope 3,,Intensity,51,tCO2e/mGBP Revenue,51,tCO2e/mGBP Revenue,tCO2e,mGBP,Revenue,UK,
OCADO,2020,2019,Energy,,Measure,424439,MWh,424.439,GWh,,,,UK,
OCADO,2022,2021,Energy,,Measure,457324,MWh,457.324,GWh,,,,UK,
OCADO,2023,2021,Energy,,Measure,419834,MWh,419.834,GWh,,,,UK,
OCADO,2023,2022,Energy,,Measure,496956,MWh,496.956,GWh,,,,UK,
OCADO,2024,2023,Energy,,Measure,529009,MWh,529.009,GWh,,,,UK,
OCADO,2015,2012,Scope 1,,Measure,39530,tCO2e,39530,tCO2e,,,,UK,
OCADO,2015,2013,Scope 1,,Measure,50198,tCO2e,50198,tCO2e,,,,UK,
OCADO,2015,2014,Scope 1,,Measure,63151,tCO2e,63151,tCO2e,,,,UK,
OCADO,2016,2015,Scope 1,,Measure,75891,tCO2e,75891,tCO2e,,,,UK,
OCADO,2018,2015,Scope 1,,Measure,72377,tCO2e,72377,tCO2e,,,,UK,
OCADO,2018,2016,Scope 1,,Measure,82305,tCO2e,82305,tCO2e,,,,UK,
OCADO,2019,2017,Scope 1,,Measure,87614,tCO2e,87614,tCO2e,,,,UK,
OCADO,2019,2018,Scope 1,,Measure,86502,tCO2e,86502,tCO2e,,,,UK,
OCADO,2020,2019,Scope 1,,Measure,87038,tCO2e,87038,tCO2e,,,,UK,
OCADO,2021,2019,Scope 1,,Measure,91.39,tCO2e,91.39,tCO2e,,,,UK,
OCADO,2021,2020,Scope 1,,Measure,116.73,tCO2e,116.73,tCO2e,,,,UK,
OCADO,2022,2020,Scope 1,,Measure,94912,tCO2e,94912,tCO2e,,,,UK,
OCADO,2022,2021,Scope 1,,Measure,96386,tCO2e,96386,tCO2e,,,,UK,
OCADO,2023,2022,Scope 1,,Measure,93293,tCO2e,93293,tCO2e,,,,UK,
OCADO,2024,2023,Scope 1,,Measure,103957,tCO2e,103957,tCO2e,,,,UK,
OCADO,2015,2012,Scope 1 and 2,Location,Measure,61143,tCO2e,61143,tCO2e,,,,UK,
OCADO,2015,2013,Scope 1 and 2,Location,Measure,76691,tCO2e,76691,tCO2e,,,,UK,
OCADO,2015,2014,Scope 1 and 2,Location,Measure,91753,tCO2e,91753,tCO2e,,,,UK,
OCADO,2016,2015,Scope 1 and 2,Location,Measure,104566,tCO2e,104566,tCO2e,,,,UK,
OCADO,2018,2015,Scope 1 and 2,Location,Measure,101052,tCO2e,101052,tCO2e,,,,UK,
OCADO,2018,2016,Scope 1 and 2,Location,Measure,110575,tCO2e,110575,tCO2e,,,,UK,
OCADO,2019,2017,Scope 1 and 2,Location,Measure,112729,tCO2e,112729,tCO2e,,,,UK,
OCADO,2019,2018,Scope 1 and 2,Location,Measure,109313,tCO2e,109313,tCO2e,,,,UK,
OCADO,2020,2019,Scope 1 and 2,Location,Measure,108682,tCO2e,108682,tCO2e,,,,UK,
OCADO,2021,2019,Scope 1 and 2,Location,Measure,289.66,tCO2e,289.66,tCO2e,,,,UK,
OCADO,2021,2020,Scope 1 and 2,Location,Measure,331.9,tCO2e,331.9,tCO2e,,,,UK,
OCADO,2022,2020,Scope 1 and 2,Location,Measure,117461,tCO2e,117461,tCO2e,,,,UK,
OCADO,2022,2021,Scope 1 and 2,Location,Measure,117484,tCO2e,117484,tCO2e,,,,UK,
OCADO,2019,2017,Scope 1 and 2,Market,Measure,96486,tCO2e,96486,tCO2e,,,,UK,
OCADO,2019,2018,Scope 1 and 2,Market,Measure,87316,tCO2e,87316,tCO2e,,,,UK,
OCADO,2020,2019,Scope 1 and 2,Market,Measure,87767,tCO2e,87767,tCO2e,,,,UK,
OCADO,2023,2021,Scope 1 and 2,Market,Measure,97201,tCO2e,97201,tCO2e,,,,UK,
OCADO,2023,2022,Scope 1 and 2,Market,Measure,94180,tCO2e,94180,tCO2e,,,,UK,
OCADO,2024,2023,Scope 1 and 2,Market,Measure,104852,tCO2e,104852,tCO2e,,,,UK,
OCADO,2015,2012,Scope 2,Location,Measure,21613,tCO2e,21613,tCO2e,,,,UK,
OCADO,2015,2013,Scope 2,Location,Measure,26493,tCO2e,26493,tCO2e,,,,UK,
OCADO,2015,2014,Scope 2,Location,Measure,28602,tCO2e,28602,tCO2e,,,,UK,
OCADO,2016,2015,Scope 2,Location,Measure,28675,tCO2e,28675,tCO2e,,,,UK,
OCADO,2018,2016,Scope 2,Location,Measure,28270,tCO2e,28270,tCO2e,,,,UK,
OCADO,2019,2017,Scope 2,Location,Measure,25115,tCO2e,25115,tCO2e,,,,UK,
OCADO,2019,2018,Scope 2,Location,Measure,22811,tCO2e,22811,tCO2e,,,,UK,
OCADO,2020,2019,Scope 2,Location,Measure,21644,tCO2e,21644,tCO2e,,,,UK,
OCADO,2021,2019,Scope 2,Location,Measure,198.27,tCO2e,198.27,tCO2e,,,,UK,
OCADO,2021,2020,Scope 2,Location,Measure,215.17,tCO2e,215.17,tCO2e,,,,UK,
OCADO,2022,2020,Scope 2,Location,Measure,22549,tCO2e,22549,tCO2e,,,,UK,
OCADO,2022,2021,Scope 2,Location,Measure,21098,tCO2e,21098,tCO2e,,,,UK,
OCADO,2018,2016,Scope 2,Market,Measure,14510,tCO2e,14510,tCO2e,,,,UK,
OCADO,2019,2017,Scope 2,Market,Measure,8872,tCO2e,8872,tCO2e,,,,UK,
OCADO,2019,2018,Scope 2,Market,Measure,814,tCO2e,814,tCO2e,,,,UK,
OCADO,2020,2019,Scope 2,Market,Measure,729,tCO2e,729,tCO2e,,,,UK,
OCADO,2022,2020,Scope 2,Market,Measure,1385,tCO2e,1385,tCO2e,,,,UK,
OCADO,2022,2021,Scope 2,Market,Measure,815,tCO2e,815,tCO2e,,,,UK,
OCADO,2023,2022,Scope 2,Market,Measure,887,tCO2e,887,tCO2e,,,,UK,
OCADO,2024,2023,Scope 2,Market,Measure,895,tCO2e,895,tCO2e,,,,UK,
OCADO,2021,2019,Scope 3,,Measure,7.7,tCO2e,7.7,tCO2e,,,,UK,
OCADO,2021,2020,Scope 3,,Measure,11.51,tCO2e,11.51,tCO2e,,,,UK,
OCADO,2022,2021,Scope 3,,Measure,457324,tCO2e,457324,tCO2e,,,,UK,
OCADO,2023,2022,Scope 3,,Measure,154962,tCO2e,154962,tCO2e,,,,UK,
OCADO,2024,2022,Scope 3,,Measure,209855,tCO2e,209855,tCO2e,,,,UK,
OCADO,2024,2023,Scope 3,,Measure,162057,tCO2e,162057,tCO2e,,,,UK,
SAINS,2017,2005,Scope 1 and 2,Location,Intensity,90.37,tCO2e/1000 sq ft,0.839564772,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2020,2005,Scope 1 and 2,Location,Intensity,85.55,tCO2e/1000 sq ft,0.794785507,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2015,2012,Scope 1 and 2,Location,Intensity,70.27,tCO2e/1000 sq ft,0.652829662,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2014,2013,Scope 1 and 2,Location,Intensity,61.12,tCO2e/1000 sq ft,0.56782338,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2015,2013,Scope 1 and 2,Location,Intensity,61.93,tCO2e/1000 sq ft,0.575348527,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2015,2014,Scope 1 and 2,Location,Intensity,57.87,tCO2e/1000 sq ft,0.537629892,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2016,2015,Scope 1 and 2,Location,Intensity,57.05,tCO2e/1000 sq ft,0.530011843,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2018,2016,Scope 1 and 2,Location,Intensity,51.98,tCO2e/1000 sq ft,0.482910002,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2018,2017,Scope 1 and 2,Location,Intensity,44.91,tCO2e/1000 sq ft,0.417227553,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2024,2022,Scope 1 and 2,Location,Intensity,25.23,tCO2e/1000 sq ft,0.23439437,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2024,2023,Scope 1 and 2,Location,Intensity,25.09,tCO2e/1000 sq ft,0.233093727,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2016,2015,Scope 1 and 2,Market,Intensity,48.74,tCO2e/1000 sq ft,0.452809417,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2017,2016,Scope 1 and 2,Market,Intensity,45.74,tCO2e/1000 sq ft,0.424938505,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2018,2016,Scope 1 and 2,Market,Intensity,47.01,tCO2e/1000 sq ft,0.436737191,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2018,2017,Scope 1 and 2,Market,Intensity,39.71,tCO2e/1000 sq ft,0.368917972,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2019,2017,Scope 1 and 2,Market,Intensity,39.77,tCO2e/1000 sq ft,0.36947539,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2019,2018,Scope 1 and 2,Market,Intensity,35.84,tCO2e/1000 sq ft,0.332964495,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2020,2018,Scope 1 and 2,Market,Intensity,35.92,tCO2e/1000 sq ft,0.33370772,tCO2e/m2,tCO2e,m2,,UK,Multiplied by 100 for consistency
SAINS,2021,2019,Scope 1 and 2,Market,Intensity,33.36,tCO2e/1000 sq ft,0.309924541,tCO2e/m2,tCO2e,m2,,UK+,Multiplied by 100 for consistency
SAINS,2021,2020,Scope 1 and 2,Market,Intensity,33.54,tCO2e/1000 sq ft,0.311596796,tCO2e/m2,tCO2e,m2,,UK+,Multiplied by 100 for consistency
SAINS,2022,2020,Scope 1 and 2,Market,Intensity,33.51,tCO2e/1000 sq ft,0.311318087,tCO2e/m2,tCO2e,m2,,UK+,Multiplied by 100 for consistency
SAINS,2022,2021,Scope 1 and 2,Market,Intensity,31.27,tCO2e/1000 sq ft,0.290507806,tCO2e/m2,tCO2e,m2,,UK+,Multiplied by 100 for consistency
SAINS,2023,2021,Scope 1 and 2,Market,Intensity,30.63,tCO2e/1000 sq ft,0.284562012,tCO2e/m2,tCO2e,m2,,UK+,Multiplied by 100 for consistency
SAINS,2023,2022,Scope 1 and 2,Market,Intensity,17.08,tCO2e/1000 sq ft,0.158678392,tCO2e/m2,tCO2e,m2,,UK+,Multiplied by 100 for consistency
SAINS,2024,2023,Scope 1 and 2,Market,Intensity,16.3,tCO2e/1000 sq ft,0.151431955,tCO2e/m2,tCO2e,m2,,UK+,Multiplied by 100 for consistency
SAINS,2021,2019,Energy,,Measure,"2,777,605,330",KWh,2777.6053,GWh,,,,UK+,
SAINS,2021,2020,Energy,,Measure,"2,876,589,480",KWh,2876.5895,GWh,,,,UK+,
SAINS,2022,2020,Energy,,Measure,"2,881,449,330.90",KWh,2881.4493,GWh,,,,UK+,
SAINS,2022,2021,Energy,,Measure,"2,706,249,436.71",KWh,2706.2494,GWh,,,,UK+,
SAINS,2023,2021,Energy,,Measure,"2,689,613,295.50",KWh,2689.6133,GWh,,,,UK+,
SAINS,2023,2022,Energy,,Measure,"2,514,249,849.02",KWh,2514.2498,GWh,,,,UK+,
SAINS,2024,2022,Energy,,Measure,"2,587,540,850.53",KWh,2587.5409,GWh,,,,UK+,
SAINS,2024,2023,Energy,,Measure,"2,533,813,657.71",KWh,2533.8137,GWh,,,,UK+,
SAINS,2016,2005,Scope 1,,Measure,536694,tCO2e,536694,tCO2e,,,,UK,
SAINS,2015,2012,Scope 1,,Measure,722835,tCO2e,722835,tCO2e,,,,UK,
SAINS,2014,2013,Scope 1,,Measure,618427,tCO2e,618427,tCO2e,,,,UK,
SAINS,2015,2013,Scope 1,,Measure,635191,tCO2e,635191,tCO2e,,,,UK,
SAINS,2015,2014,Scope 1,,Measure,571673,tCO2e,571673,tCO2e,,,,UK,
SAINS,2016,2015,Scope 1,,Measure,601091,tCO2e,601091,tCO2e,,,,UK,
SAINS,2017,2016,Scope 1,,Measure,579864,tCO2e,579864,tCO2e,,,,UK,
SAINS,2018,2016,Scope 1,,Measure,"580,537",tCO2e,580537,tCO2e,,,,UK,
SAINS,2018,2017,Scope 1,,Measure,"515,642",tCO2e,515642,tCO2e,,,,UK,
SAINS,2019,2017,Scope 1,,Measure,"517,024",tCO2e,517024,tCO2e,,,,UK,
SAINS,2019,2018,Scope 1,,Measure,480190,tCO2e,480190,tCO2e,,,,UK,
SAINS,2020,2018,Scope 1,,Measure,481230,tCO2e,481230,tCO2e,,,,UK,
SAINS,2020,2019,Scope 1,,Measure,488189,tCO2e,488189,tCO2e,,,,UK,
SAINS,2021,2019,Scope 1,,Measure,447422,tCO2e,447422,tCO2e,,,,UK+,
SAINS,2021,2020,Scope 1,,Measure,448307,tCO2e,448307,tCO2e,,,,UK+,
SAINS,2022,2020,Scope 1,,Measure,448374.01,tCO2e,448374.01,tCO2e,,,,UK+,
SAINS,2022,2021,Scope 1,,Measure,447947.23,tCO2e,447947.23,tCO2e,,,,UK+,
SAINS,2023,2021,Scope 1,,Measure,449756.76,tCO2e,449756.76,tCO2e,,,,UK+,
SAINS,2023,2022,Scope 1,,Measure,399009.45,tCO2e,399009.45,tCO2e,,,,UK+,
SAINS,2024,2023,Scope 1,,Measure,"403,057.23",tCO2e,403057.23,tCO2e,,,,UK+,
SAINS,2016,2005,Scope 1 and 2,Location,Measure,1370449,tCO2e,1370449,tCO2e,,,,UK,
SAINS,2018,2005,Scope 1 and 2,Location,Measure,1370481,tCO2e,1370481,tCO2e,,,,UK,
SAINS,2015,2012,Scope 1 and 2,Location,Measure,1494215,tCO2e,1494215,tCO2e,,,,UK,
SAINS,2014,2013,Scope 1 and 2,Location,Measure,1354388,tCO2e,1354388,tCO2e,,,,UK,
SAINS,2015,2013,Scope 1 and 2,Location,Measure,1372266,tCO2e,1372266,tCO2e,,,,UK,
SAINS,2015,2014,Scope 1 and 2,Location,Measure,1366102,tCO2e,1366102,tCO2e,,,,UK,
SAINS,2016,2015,Scope 1 and 2,Location,Measure,1323603,tCO2e,1323603,tCO2e,,,,UK,
SAINS,2017,2016,Scope 1 and 2,Location,Measure,1214824,tCO2e,1214824,tCO2e,,,,UK,
SAINS,2018,2016,Scope 1 and 2,Location,Measure,"1,215,497",tCO2e,1215497,tCO2e,,,,UK,
SAINS,2018,2017,Scope 1 and 2,Location,Measure,"1,042,540",tCO2e,1042540,tCO2e,,,,UK,
SAINS,2019,2017,Scope 1 and 2,Location,Measure,"1,043,922",tCO2e,1043922,tCO2e,,,,UK,
SAINS,2020,2018,Scope 1 and 2,Location,Measure,893619,tCO2e,893619,tCO2e,,,,UK,
SAINS,2020,2019,Scope 1 and 2,Location,Measure,800833,tCO2e,800833,tCO2e,,,,UK,
SAINS,2021,2019,Scope 1 and 2,Location,Measure,810471,tCO2e,810471,tCO2e,,,,UK+,
SAINS,2021,2020,Scope 1 and 2,Location,Measure,752839,tCO2e,752839,tCO2e,,,,UK+,
SAINS,2022,2020,Scope 1 and 2,Location,Measure,751358.13,tCO2e,751358.13,tCO2e,,,,UK+,
SAINS,2022,2021,Scope 1 and 2,Location,Measure,"701,548.39",tCO2e,701548.39,tCO2e,,,,UK+,
SAINS,2023,2021,Scope 1 and 2,Location,Measure,"686,798.17",tCO2e,686798.17,tCO2e,,,,UK+,
SAINS,2023,2022,Scope 1 and 2,Location,Measure,"605,937.61",tCO2e,605937.61,tCO2e,,,,UK+,
SAINS,2024,2022,Scope 1 and 2,Location,Measure,"620,110.62",tCO2e,620110.62,tCO2e,,,,UK+,
SAINS,2024,2023,Scope 1 and 2,Location,Measure,636926.65,tCO2e,636926.65,tCO2e,,,,UK+,
SAINS,2017,2005,Scope 1 and 2,Market,Measure,1370481,tCO2e,1370481,tCO2e,,,,UK,
SAINS,2016,2015,Scope 1 and 2,Market,Measure,1130804,tCO2e,1130804,tCO2e,,,,UK,
SAINS,2017,2015,Scope 1 and 2,Market,Measure,1130830,tCO2e,1130830,tCO2e,,,,UK,
SAINS,2017,2016,Scope 1 and 2,Market,Measure,1065818,tCO2e,1065818,tCO2e,,,,UK,
SAINS,2018,2016,Scope 1 and 2,Market,Measure,1099091,tCO2e,1099091,tCO2e,,,,UK,
SAINS,2018,2017,Scope 1 and 2,Market,Measure,921912,tCO2e,921912,tCO2e,,,,UK,
SAINS,2019,2017,Scope 1 and 2,Market,Measure,923294,tCO2e,923294,tCO2e,,,,UK,
SAINS,2019,2018,Scope 1 and 2,Market,Measure,829368,tCO2e,829368,tCO2e,,,,UK,
SAINS,2020,2018,Scope 1 and 2,Market,Measure,831322,tCO2e,831322,tCO2e,,,,UK,
SAINS,2024,2018,Scope 1 and 2,Market,Measure,"949,744",tCO2e,949744,tCO2e,,,,UK+,
SAINS,2020,2019,Scope 1 and 2,Market,Measure,739032,tCO2e,739032,tCO2e,,,,UK,
SAINS,2021,2019,Scope 1 and 2,Market,Measure,736694,tCO2e,736694,tCO2e,,,,UK+,
SAINS,2024,2019,Scope 1 and 2,Market,Measure,"840,680",tCO2e,840680,tCO2e,,,,UK+,
SAINS,2021,2020,Scope 1 and 2,Market,Measure,715030,tCO2e,715030,tCO2e,,,,UK+,
SAINS,2024,2020,Scope 1 and 2,Market,Measure,"817,420",tCO2e,817420,tCO2e,,,,UK+,
SAINS,2022,2021,Scope 1 and 2,Market,Measure,"714,217.66",tCO2e,714217.66,tCO2e,,,,UK+,
SAINS,2023,2021,Scope 1 and 2,Market,Measure,"659,446.16",tCO2e,659446.16,tCO2e,,,,UK+,
SAINS,2024,2021,Scope 1 and 2,Market,Measure,"746,681",tCO2e,746681,tCO2e,,,,UK+,
SAINS,2023,2022,Scope 1 and 2,Market,Measure,"399,009.45",tCO2e,399009.45,tCO2e,,,,UK+,
SAINS,2024,2023,Scope 1 and 2,Market,Measure,"403,057.23",tCO2e,403057.23,tCO2e,,,,UK+,
SAINS,2016,2005,Scope 2,Location,Measure,833805,tCO2e,833805,tCO2e,,,,UK,
SAINS,2018,2005,Scope 2,Location,Measure,833787,tCO2e,833787,tCO2e,,,,UK,
SAINS,2015,2012,Scope 2,Location,Measure,771380,tCO2e,771380,tCO2e,,,,UK,
SAINS,2014,2013,Scope 2,Location,Measure,735961,tCO2e,735961,tCO2e,,,,UK,
SAINS,2015,2013,Scope 2,Location,Measure,737075,tCO2e,737075,tCO2e,,,,UK,
SAINS,2015,2014,Scope 2,Location,Measure,794429,tCO2e,794429,tCO2e,,,,UK,
SAINS,2016,2015,Scope 2,Location,Measure,722512,tCO2e,722512,tCO2e,,,,UK,
SAINS,2017,2016,Scope 2,Location,Measure,634960,tCO2e,634960,tCO2e,,,,UK,
SAINS,2018,2017,Scope 2,Location,Measure,529897,tCO2e,529897,tCO2e,,,,UK,
SAINS,2019,2018,Scope 2,Location,Measure,412418,tCO2e,412418,tCO2e,,,,UK,
SAINS,2020,2018,Scope 2,Location,Measure,412389,tCO2e,412389,tCO2e,,,,UK,
SAINS,2020,2019,Scope 2,Location,Measure,352644,tCO2e,352644,tCO2e,,,,UK,
SAINS,2021,2019,Scope 2,Location,Measure,362995,tCO2e,362995,tCO2e,,,,UK+,
SAINS,2021,2020,Scope 2,Location,Measure,304533,tCO2e,304533,tCO2e,,,,UK+,
SAINS,2022,2020,Scope 2,Location,Measure,"302,984.12",tCO2e,302984.12,tCO2e,,,,UK+,
SAINS,2022,2021,Scope 2,Location,Measure,"237,041.41",tCO2e,237041.41,tCO2e,,,,UK+,
SAINS,2023,2022,Scope 2,Location,Measure,"206,928.16",tCO2e,206928.16,tCO2e,,,,UK+,
SAINS,2024,2022,Scope 2,Location,Measure,"221,101.17",tCO2e,221101.17,tCO2e,,,,UK+,
SAINS,2024,2023,Scope 2,Location,Measure,"233,869.42",tCO2e,233869.42,tCO2e,,,,UK+,
SAINS,2018,2005,Scope 2,Market,Measure,833787,tCO2e,833787,tCO2e,,,,UK,
SAINS,2016,2015,Scope 2,Market,Measure,541102,tCO2e,541102,tCO2e,,,,UK,
SAINS,2017,2016,Scope 2,Market,Measure,502298,tCO2e,502298,tCO2e,,,,UK,
SAINS,2018,2016,Scope 2,Market,Measure,534898,tCO2e,534898,tCO2e,,,,UK,
SAINS,2018,2017,Scope 2,Market,Measure,418084,tCO2e,418084,tCO2e,,,,UK,
SAINS,2019,2018,Scope 2,Market,Measure,355972,tCO2e,355972,tCO2e,,,,UK,
SAINS,2020,2018,Scope 2,Market,Measure,356897,tCO2e,356897,tCO2e,,,,UK,
SAINS,2020,2019,Scope 2,Market,Measure,290843,tCO2e,290843,tCO2e,,,,UK,
SAINS,2021,2019,Scope 2,Market,Measure,289272,tCO2e,289272,tCO2e,,,,UK+,
SAINS,2021,2020,Scope 2,Market,Measure,266723,tCO2e,266723,tCO2e,,,,UK+,
SAINS,2022,2020,Scope 2,Market,Measure,"265,843.65",tCO2e,265843.65,tCO2e,,,,UK+,
SAINS,2022,2021,Scope 2,Market,Measure,"226,601.12",tCO2e,226601.12,tCO2e,,,,UK+,
SAINS,2023,2021,Scope 2,Market,Measure,"209,689.40",tCO2e,209689.4,tCO2e,,,,UK+,
SAINS,2023,2022,Scope 2,Market,Measure,0,tCO2e,0,tCO2e,,,,UK+,
SAINS,2024,2023,Scope 2,Market,Measure,0,tCO2e,0,tCO2e,,,,UK+,
