retailer_code,source_year,year,kpi,method,kpi_type,source_value,source_unit,value,unit,unit_neum,unit_denom_1,unit_denom_2,business_scope,note
TESC,2013,2006,Scope 1 and 2,Location,Intensity,51.66,kgCO2/ft2 Stores and DC,0.5561,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2014,2006,Scope 1 and 2,Location,Intensity,49.89,kgCO2/ft2 Stores and DC,0.537,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2015,2006,Scope 1 and 2,Location,Intensity,49.63,kgCO2/ft2 Stores and DC,0.5342,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2016,2006,Scope 1 and 2,Location,Intensity,67.2,kgCO2/ft2 Stores and DC,0.7233,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2017,2006,Scope 1 and 2,Location,Intensity,51.14,kgCO2/ft2 Stores and DC,0.5505,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2013,2011,Scope 1 and 2,Location,Intensity,36.47,kgCO2/ft2 Stores and DC,0.3926,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2013,2012,Scope 1 and 2,Location,Intensity,35.12,kgCO2/ft2 Stores and DC,0.378,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2014,2012,Scope 1 and 2,Location,Intensity,32.38,kgCO2/ft2 Stores and DC,0.3485,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2014,2013,Scope 1 and 2,Location,Intensity,30.89,kgCO2/ft2 Stores and DC,0.3325,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2015,2013,Scope 1 and 2,Location,Intensity,30.65,kgCO2/ft2 Stores and DC,0.3299,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2015,2014,Scope 1 and 2,Location,Intensity,30.11,kgCO2/ft2 Stores and DC,0.3241,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2016,2014,Scope 1 and 2,Location,Intensity,39.91,kgCO2/ft2 Stores and DC,0.4296,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2016,2015,Scope 1 and 2,Location,Intensity,39.21,kgCO2/ft2 Stores and DC,0.4221,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2017,2015,Scope 1 and 2,Location,Intensity,35.06,kgCO2/ft2 Stores and DC,0.3774,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2018,2015,Scope 1 and 2,Location,Intensity,26.33,kgCO2/ft2 Stores and DC,0.2834,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2019,2015,Scope 1 and 2,Location,Intensity,29.57,kgCO2/ft2 Stores and DC,0.3183,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2021,2015,Scope 1 and 2,Location,Intensity,30.16,kgCO2/ft2 Stores and DC,0.3246,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2022,2015,Scope 1 and 2,Location,Intensity,26.98,kgCO2/ft2 Stores and DC,0.2904,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,UK,
TESC,2017,2016,Scope 1 and 2,Location,Intensity,31.69,kgCO2/ft2 Stores and DC,0.3411,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2018,2016,Scope 1 and 2,Location,Intensity,22.95,kgCO2/ft2 Stores and DC,0.247,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2018,2017,Scope 1 and 2,Location,Intensity,21.23,kgCO2/ft2 Stores and DC,0.2285,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2019,2017,Scope 1 and 2,Location,Intensity,22.72,kgCO2/ft2 Stores and DC,0.2446,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2019,2018,Scope 1 and 2,Location,Intensity,20.83,kgCO2/ft2 Stores and DC,0.2242,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2021,2018,Scope 1 and 2,Location,Intensity,18.24,kgCO2/ft2 Stores and DC,0.1963,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2020,2019,Scope 1 and 2,Location,Intensity,19.15,kgCO2/ft2 Stores and DC,0.2061,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2021,2019,Scope 1 and 2,Location,Intensity,15.58,kgCO2/ft2 Stores and DC,0.1677,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2022,2019,Scope 1 and 2,Location,Intensity,13.82,kgCO2/ft2 Stores and DC,0.1488,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,UK,
TESC,2021,2020,Scope 1 and 2,Location,Intensity,11.63,kgCO2/ft2 Stores and DC,0.1252,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2022,2020,Scope 1 and 2,Location,Intensity,12.99,kgCO2/ft2 Stores and DC,0.1398,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,UK,
TESC,2022,2021,Scope 1 and 2,Location,Intensity,12.16,kgCO2/ft2 Stores and DC,0.1309,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2022,2021,Scope 1 and 2,Location,Intensity,13.67,kgCO2/ft2 Stores and DC,0.1471,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,UK,
TESC,2023,2022,Scope 1 and 2,Location,Intensity,11.91,kgCO2/ft2 Stores and DC,0.1282,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2023,2022,Scope 1 and 2,Location,Intensity,13.88,kgCO2/ft2 Stores and DC,0.1494,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,UK,
TESC,2024,2023,Scope 1 and 2,Location,Intensity,10.33,kgCO2/ft2 Stores and DC,0.1112,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,Global,
TESC,2024,2023,Scope 1 and 2,Location,Intensity,11.47,kgCO2/ft2 Stores and DC,0.1235,tCO2e/m2 Stores and DC,tCO2e,m2,Stores and DC,UK,
TESC,2022,2015,Energy,,Measure,"6,823",GWh,6823,GWh,,,,Global,
TESC,2022,2015,Energy,,Measure,"5,502",GWh,5502,GWh,,,,UK,
TESC,2022,2019,Energy,,Measure,"6,443",GWh,6443,GWh,,,,Global,
TESC,2022,2020,Energy,,Measure,"6,089",GWh,6089,GWh,,,,Global,
TESC,2022,2020,Energy,,Measure,"5,306",GWh,5306,GWh,,,,UK,
TESC,2022,2020,Energy,,Measure,"5,037",GWh,5037,GWh,,,,UK,
TESC,2022,2021,Energy,,Measure,"6,263",GWh,6263,GWh,,,,Global,
TESC,2022,2021,Energy,,Measure,"5,203",GWh,5203,GWh,,,,UK,
TESC,2023,2022,Energy,,Measure,"6,000",GWh,6000,GWh,,,,Global,
TESC,2023,2022,Energy,,Measure,"5,037",GWh,5037,GWh,,,,UK,
TESC,2024,2023,Energy,,Measure,"5,511",GWh,5511,GWh,,,,Global,
TESC,2024,2023,Energy,,Measure,"4,638",GWh,4638,GWh,,,,UK,
TESC,2013,2006,Scope 1,,Measure,1390756,tCO2e,1390756,tCO2e,,,,Global,
TESC,2014,2006,Scope 1,,Measure,"1,346,077",tCO2e,1346077,tCO2e,,,,Global,
TESC,2015,2006,Scope 1,,Measure,"1,311,109",tCO2e,1311109,tCO2e,,,,Global,
TESC,2016,2006,Scope 1,,Measure,"1,372,394",tCO2e,1372394,tCO2e,,,,Global,
TESC,2017,2006,Scope 1,,Measure,"1,345,507",tCO2e,1345507,tCO2e,,,,Global,
TESC,2013,2011,Scope 1,,Measure,1465494,tCO2e,1465494,tCO2e,,,,Global,
TESC,2013,2012,Scope 1,,Measure,1418798,tCO2e,1418798,tCO2e,,,,Global,
TESC,2014,2012,Scope 1,,Measure,"1,434,788",tCO2e,1434788,tCO2e,,,,Global,
TESC,2014,2013,Scope 1,,Measure,"1,370,726",tCO2e,1370726,tCO2e,,,,Global,
TESC,2015,2013,Scope 1,,Measure,"1,320,122",tCO2e,1320122,tCO2e,,,,Global,
TESC,2015,2014,Scope 1,,Measure,"1,313,291",tCO2e,1313291,tCO2e,,,,Global,
TESC,2016,2014,Scope 1,,Measure,"1,317,812",tCO2e,1317812,tCO2e,,,,Global,
TESC,2016,2015,Scope 1,,Measure,"1,347,150",tCO2e,1347150,tCO2e,,,,Global,
TESC,2017,2015,Scope 1,,Measure,"1,301,746",tCO2e,1301746,tCO2e,,,,Global,
TESC,2019,2015,Scope 1,,Measure,"1,388,168",tCO2e,1388168,tCO2e,,,,Global,
TESC,2021,2015,Scope 1,,Measure,"1,240,871",tCO2e,1240871,tCO2e,,,,Global,
TESC,2017,2016,Scope 1,,Measure,"1,236,980",tCO2e,1236980,tCO2e,,,,Global,
TESC,2018,2017,Scope 1,,Measure,"1,306,985",tCO2e,1306985,tCO2e,,,,Global,
TESC,2019,2017,Scope 1,,Measure,"1,411,758",tCO2e,1411758,tCO2e,,,,Global,
TESC,2019,2018,Scope 1,,Measure,"1,328,543",tCO2e,1328543,tCO2e,,,,Global,
TESC,2021,2018,Scope 1,,Measure,"1,117,480",tCO2e,1117480,tCO2e,,,,Global,
TESC,2020,2019,Scope 1,,Measure,"1,252,038",tCO2e,1252038,tCO2e,,,,Global,
TESC,2021,2019,Scope 1,,Measure,"1,105,183",tCO2e,1105183,tCO2e,,,,Global,
TESC,2021,2020,Scope 1,,Measure,"1,053,151",tCO2e,1053151,tCO2e,,,,Global,
TESC,2022,2021,Scope 1,,Measure,"1,110,098",tCO2e,1110098,tCO2e,,,,Global,
TESC,2023,2022,Scope 1,,Measure,"1,039,346",tCO2e,1039346,tCO2e,,,,Global,
TESC,2024,2023,Scope 1,,Measure,"902,830",tCO2e,902830,tCO2e,,,,Global,
TESC,2013,2006,Scope 1 - 3,Location,Measure,"4,501,525",tCO2e,4501525,tCO2e,,,,Global,
TESC,2014,2006,Scope 1 - 3,Location,Measure,"5,169,912",tCO2e,5169912,tCO2e,,,,Global,
TESC,2015,2006,Scope 1 - 3,Location,Measure,"4,944,405",tCO2e,4944405,tCO2e,,,,Global,
TESC,2016,2006,Scope 1 - 3,Location,Measure,"4,796,134",tCO2e,4796134,tCO2e,,,,Global,
TESC,2017,2006,Scope 1 - 3,Location,Measure,"4,669,951",tCO2e,4669951,tCO2e,,,,Global,
TESC,2013,2011,Scope 1 - 3,Location,Measure,"5,577,880",tCO2e,5577880,tCO2e,,,,Global,
TESC,2013,2012,Scope 1 - 3,Location,Measure,"5,749,807",tCO2e,5749807,tCO2e,,,,Global,
TESC,2014,2012,Scope 1 - 3,Location,Measure,"6,323,394",tCO2e,6323394,tCO2e,,,,Global,
TESC,2014,2013,Scope 1 - 3,Location,Measure,"6,372,319",tCO2e,6372319,tCO2e,,,,Global,
TESC,2015,2013,Scope 1 - 3,Location,Measure,"5,644,066",tCO2e,5644066,tCO2e,,,,Global,
TESC,2015,2014,Scope 1 - 3,Location,Measure,"5,625,941",tCO2e,5625941,tCO2e,,,,Global,
TESC,2016,2014,Scope 1 - 3,Location,Measure,"5,264,780",tCO2e,5264780,tCO2e,,,,Global,
TESC,2016,2015,Scope 1 - 3,Location,Measure,"5,100,544",tCO2e,5100544,tCO2e,,,,Global,
TESC,2017,2015,Scope 1 - 3,Location,Measure,"4,404,230",tCO2e,4404230,tCO2e,,,,Global,
TESC,2019,2015,Scope 1 - 3,Location,Measure,"4,572,832",tCO2e,4572832,tCO2e,,,,Global,
TESC,2021,2015,Scope 1 - 3,Location,Measure,"3,020,621",tCO2e,3020621,tCO2e,,,,Global,
TESC,2017,2016,Scope 1 - 3,Location,Measure,"3,892,977",tCO2e,3892977,tCO2e,,,,Global,
TESC,2018,2017,Scope 1 - 3,Location,Measure,"3,418,677",tCO2e,3418677,tCO2e,,,,Global,
TESC,2019,2017,Scope 1 - 3,Location,Measure,"3,623,369",tCO2e,3623369,tCO2e,,,,Global,
TESC,2019,2018,Scope 1 - 3,Location,Measure,"3,288,104",tCO2e,3288104,tCO2e,,,,Global,
TESC,2021,2018,Scope 1 - 3,Location,Measure,"1,998,678",tCO2e,1998678,tCO2e,,,,Global,
TESC,2020,2019,Scope 1 - 3,Location,Measure,"2,988,638",tCO2e,2988638,tCO2e,,,,Global,
TESC,2021,2019,Scope 1 - 3,Location,Measure,"1,743,825",tCO2e,1743825,tCO2e,,,,Global,
TESC,2021,2020,Scope 1 - 3,Location,Measure,"1,537,957",tCO2e,1537957,tCO2e,,,,Global,
TESC,2022,2021,Scope 1 - 3,Location,Measure,"1,719,610",tCO2e,1719610,tCO2e,,,,Global,
TESC,2023,2022,Scope 1 - 3,Location,Measure,"1,614,333",tCO2e,1614333,tCO2e,,,,Global,
TESC,2024,2023,Scope 1 - 3,Location,Measure,"1,438,559",tCO2e,1438559,tCO2e,,,,Global,
TESC,2013,2006,Scope 1 and 2,Location,Measure,4181015,tCO2e,4181015,tCO2e,,,,Global,
TESC,2014,2006,Scope 1 and 2,Location,Measure,4038293,tCO2e,4038293,tCO2e,,,,Global,
TESC,2015,2006,Scope 1 and 2,Location,Measure,3814616,tCO2e,3814616,tCO2e,,,,Global,
TESC,2016,2006,Scope 1 and 2,Location,Measure,3654121,tCO2e,3654121,tCO2e,,,,Global,
TESC,2017,2006,Scope 1 and 2,Location,Measure,3605491,tCO2e,3605491,tCO2e,,,,Global,
TESC,2013,2011,Scope 1 and 2,Location,Measure,5053241,tCO2e,5053241,tCO2e,,,,Global,
TESC,2013,2012,Scope 1 and 2,Location,Measure,5182866,tCO2e,5182866,tCO2e,,,,Global,
TESC,2014,2012,Scope 1 and 2,Location,Measure,4924036,tCO2e,4924036,tCO2e,,,,Global,
TESC,2014,2013,Scope 1 and 2,Location,Measure,4780045,tCO2e,4780045,tCO2e,,,,Global,
TESC,2015,2013,Scope 1 and 2,Location,Measure,4356404,tCO2e,4356404,tCO2e,,,,Global,
TESC,2015,2014,Scope 1 and 2,Location,Measure,4459198,tCO2e,4459198,tCO2e,,,,Global,
TESC,2016,2014,Scope 1 and 2,Location,Measure,4048040,tCO2e,4048040,tCO2e,,,,Global,
TESC,2016,2015,Scope 1 and 2,Location,Measure,3971472,tCO2e,3971472,tCO2e,,,,Global,
TESC,2017,2015,Scope 1 and 2,Location,Measure,3830069,tCO2e,3830069,tCO2e,,,,Global,
TESC,2019,2015,Scope 1 and 2,Location,Measure,3998151,tCO2e,3998151,tCO2e,,,,Global,
TESC,2021,2015,Scope 1 and 2,Location,Measure,2898187,tCO2e,2898187,tCO2e,,,,Global,
TESC,2017,2016,Scope 1 and 2,Location,Measure,3594225,tCO2e,3594225,tCO2e,,,,Global,
TESC,2018,2017,Scope 1 and 2,Location,Measure,3384513,tCO2e,3384513,tCO2e,,,,Global,
TESC,2019,2017,Scope 1 and 2,Location,Measure,3548964,tCO2e,3548964,tCO2e,,,,Global,
TESC,2019,2018,Scope 1 and 2,Location,Measure,3160378,tCO2e,3160378,tCO2e,,,,Global,
TESC,2021,2018,Scope 1 and 2,Location,Measure,2113023,tCO2e,2113023,tCO2e,,,,Global,
TESC,2020,2019,Scope 1 and 2,Location,Measure,2849182,tCO2e,2849182,tCO2e,,,,Global,
TESC,2021,2019,Scope 1 and 2,Location,Measure,1964766,tCO2e,1964766,tCO2e,,,,Global,
TESC,2021,2020,Scope 1 and 2,Location,Measure,1771373,tCO2e,1771373,tCO2e,,,,Global,
TESC,2022,2021,Scope 1 and 2,Location,Measure,1752435,tCO2e,1752435,tCO2e,,,,Global,
TESC,2023,2022,Scope 1 and 2,Location,Measure,1614808,tCO2e,1614808,tCO2e,,,,Global,
TESC,2024,2023,Scope 1 and 2,Location,Measure,1490729,tCO2e,1490729,tCO2e,,,,Global,
TESC,2022,2006,Scope 1 and 2,Market,Measure,1751572,tCO2e,1751572,tCO2e,,,,UK,
TESC,2016,2014,Scope 1 and 2,Market,Measure,3443697,tCO2e,3443697,tCO2e,,,,Global,
TESC,2016,2015,Scope 1 and 2,Market,Measure,3380808,tCO2e,3380808,tCO2e,,,,Global,
TESC,2017,2015,Scope 1 and 2,Market,Measure,3306668,tCO2e,3306668,tCO2e,,,,Global,
TESC,2019,2015,Scope 1 and 2,Market,Measure,3441871,tCO2e,3441871,tCO2e,,,,Global,
TESC,2021,2015,Scope 1 and 2,Market,Measure,2336542,tCO2e,2336542,tCO2e,,,,Global,
TESC,2017,2016,Scope 1 and 2,Market,Measure,2819255,tCO2e,2819255,tCO2e,,,,Global,
TESC,2017,2016,Scope 1 and 2,Market,Measure,2509603,tCO2e,2509603,tCO2e,,,,Global,
TESC,2018,2017,Scope 1 and 2,Market,Measure,2443310,tCO2e,2443310,tCO2e,,,,Global,
TESC,2019,2017,Scope 1 and 2,Market,Measure,2614376,tCO2e,2614376,tCO2e,,,,Global,
TESC,2019,2018,Scope 1 and 2,Market,Measure,2374303,tCO2e,2374303,tCO2e,,,,Global,
TESC,2021,2018,Scope 1 and 2,Market,Measure,1373926,tCO2e,1373926,tCO2e,,,,Global,
TESC,2020,2019,Scope 1 and 2,Market,Measure,2168654,tCO2e,2168654,tCO2e,,,,Global,
TESC,2021,2019,Scope 1 and 2,Market,Measure,1186714,tCO2e,1186714,tCO2e,,,,Global,
TESC,2022,2019,Scope 1 and 2,Market,Measure,905053,tCO2e,905053,tCO2e,,,,UK,
TESC,2021,2020,Scope 1 and 2,Market,Measure,1066782,tCO2e,1066782,tCO2e,,,,Global,
TESC,2022,2020,Scope 1 and 2,Market,Measure,880039,tCO2e,880039,tCO2e,,,,UK,
TESC,2022,2021,Scope 1 and 2,Market,Measure,1126205,tCO2e,1126205,tCO2e,,,,Global,
TESC,2022,2021,Scope 1 and 2,Market,Measure,936257,tCO2e,936257,tCO2e,,,,UK,
TESC,2023,2022,Scope 1 and 2,Market,Measure,1047142,tCO2e,1047142,tCO2e,,,,Global,
TESC,2023,2022,Scope 1 and 2,Market,Measure,"888,676",tCO2e,888676,tCO2e,,,,UK,
TESC,2024,2023,Scope 1 and 2,Market,Measure,909089,tCO2e,909089,tCO2e,,,,Global,
TESC,2024,2023,Scope 1 and 2,Market,Measure,"772,944",tCO2e,772944,tCO2e,,,,UK,
TESC,2013,2006,Scope 2,Location,Measure,2790259,tCO2e,2790259,tCO2e,,,,Global,
TESC,2014,2006,Scope 2,Location,Measure,"2,692,216",tCO2e,2692216,tCO2e,,,,Global,
TESC,2015,2006,Scope 2,Location,Measure,"2,503,597",tCO2e,2503597,tCO2e,,,,Global,
TESC,2016,2006,Scope 2,Location,Measure,"2,281,727",tCO2e,2281727,tCO2e,,,,Global,
TESC,2017,2006,Scope 2,Location,Measure,"2,259,984",tCO2e,2259984,tCO2e,,,,Global,
TESC,2013,2011,Scope 2,Location,Measure,3587747,tCO2e,3587747,tCO2e,,,,Global,
TESC,2013,2012,Scope 2,Location,Measure,3764068,tCO2e,3764068,tCO2e,,,,Global,
TESC,2014,2012,Scope 2,Location,Measure,"3,489,248",tCO2e,3489248,tCO2e,,,,Global,
TESC,2014,2013,Scope 2,Location,Measure,"3,409,319",tCO2e,3409319,tCO2e,,,,Global,
TESC,2015,2013,Scope 2,Location,Measure,"3,036,282",tCO2e,3036282,tCO2e,,,,Global,
TESC,2015,2014,Scope 2,Location,Measure,"3,145,907",tCO2e,3145907,tCO2e,,,,Global,
TESC,2016,2014,Scope 2,Location,Measure,"2,730,228",tCO2e,2730228,tCO2e,,,,Global,
TESC,2016,2015,Scope 2,Location,Measure,"2,624,322",tCO2e,2624322,tCO2e,,,,Global,
TESC,2017,2015,Scope 2,Location,Measure,"2,528,323",tCO2e,2528323,tCO2e,,,,Global,
TESC,2019,2015,Scope 2,Location,Measure,"2,609,983",tCO2e,2609983,tCO2e,,,,Global,
TESC,2021,2015,Scope 2,Location,Measure,"1,657,316",tCO2e,1657316,tCO2e,,,,Global,
TESC,2017,2016,Scope 2,Location,Measure,"2,357,245",tCO2e,2357245,tCO2e,,,,Global,
TESC,2018,2017,Scope 2,Location,Measure,"2,077,528",tCO2e,2077528,tCO2e,,,,Global,
TESC,2019,2017,Scope 2,Location,Measure,"2,137,206",tCO2e,2137206,tCO2e,,,,Global,
TESC,2019,2018,Scope 2,Location,Measure,"1,831,835",tCO2e,1831835,tCO2e,,,,Global,
TESC,2021,2018,Scope 2,Location,Measure,"995,543",tCO2e,995543,tCO2e,,,,Global,
TESC,2020,2019,Scope 2,Location,Measure,"1,597,144",tCO2e,1597144,tCO2e,,,,Global,
TESC,2021,2019,Scope 2,Location,Measure,"859,583",tCO2e,859583,tCO2e,,,,Global,
TESC,2021,2020,Scope 2,Location,Measure,"718,222",tCO2e,718222,tCO2e,,,,Global,
TESC,2022,2021,Scope 2,Location,Measure,"642,337",tCO2e,642337,tCO2e,,,,Global,
TESC,2023,2022,Scope 2,Location,Measure,"575,462",tCO2e,575462,tCO2e,,,,Global,
TESC,2024,2023,Scope 2,Location,Measure,"587,899",tCO2e,587899,tCO2e,,,,Global,
TESC,2016,2014,Scope 2,Market,Measure,2125885,tCO2e,2125885,tCO2e,,,,Global,
TESC,2016,2015,Scope 2,Market,Measure,"2,033,658",tCO2e,2033658,tCO2e,,,,Global,
TESC,2017,2015,Scope 2,Market,Measure,"2,004,992",tCO2e,2004992,tCO2e,,,,Global,
TESC,2019,2015,Scope 2,Market,Measure,"2,053,703",tCO2e,2053703,tCO2e,,,,Global,
TESC,2021,2015,Scope 2,Market,Measure,"1,095,671",tCO2e,1095671,tCO2e,,,,Global,
TESC,2017,2016,Scope 2,Market,Measure,"1,582,275",tCO2e,1582275,tCO2e,,,,Global,
TESC,2018,2017,Scope 2,Market,Measure,"1,136,325",tCO2e,1136325,tCO2e,,,,Global,
TESC,2019,2017,Scope 2,Market,Measure,"1,202,618",tCO2e,1202618,tCO2e,,,,Global,
TESC,2019,2018,Scope 2,Market,Measure,"1,045,760",tCO2e,1045760,tCO2e,,,,Global,
TESC,2021,2018,Scope 2,Market,Measure,"256,446",tCO2e,256446,tCO2e,,,,Global,
TESC,2020,2019,Scope 2,Market,Measure,"916,616",tCO2e,916616,tCO2e,,,,Global,
TESC,2021,2019,Scope 2,Market,Measure,"81,531",tCO2e,81531,tCO2e,,,,Global,
TESC,2021,2020,Scope 2,Market,Measure,"13,631",tCO2e,13631,tCO2e,,,,Global,
TESC,2022,2021,Scope 2,Market,Measure,"16,107",tCO2e,16107,tCO2e,,,,Global,
TESC,2023,2022,Scope 2,Market,Measure,"7,796",tCO2e,7796,tCO2e,,,,Global,
TESC,2024,2023,Scope 2,Market,Measure,"6,259",tCO2e,6259,tCO2e,,,,Global,
TESC,2013,2006,Scope 3,Location,Measure,"320,510",tCO2e,320510,tCO2e,,,,Global,
TESC,2014,2006,Scope 3,Location,Measure,"370,406",tCO2e,370406,tCO2e,,,,Global,
TESC,2015,2006,Scope 3,Location,Measure,"1,129,699",tCO2e,1129699,tCO2e,,,,Global,
TESC,2016,2006,Scope 3,Location,Measure,"1,129,072",tCO2e,1129072,tCO2e,,,,Global,
TESC,2017,2006,Scope 3,Location,Measure,"1,064,460",tCO2e,1064460,tCO2e,,,,Global,
TESC,2013,2011,Scope 3,Location,Measure,524639,tCO2e,524639,tCO2e,,,,Global,
TESC,2013,2012,Scope 3,Location,Measure,566941,tCO2e,566941,tCO2e,,,,Global,
TESC,2014,2012,Scope 3,Location,Measure,"581,701",tCO2e,581701,tCO2e,,,,Global,
TESC,2014,2013,Scope 3,Location,Measure,"497,422",tCO2e,497422,tCO2e,,,,Global,
TESC,2015,2013,Scope 3,Location,Measure,"1,287,661",tCO2e,1287661,tCO2e,,,,Global,
TESC,2015,2014,Scope 3,Location,Measure,"1,166,743",tCO2e,1166743,tCO2e,,,,Global,
TESC,2016,2014,Scope 3,Location,Measure,"1,216,740",tCO2e,1216740,tCO2e,,,,Global,
TESC,2016,2015,Scope 3,Location,Measure,"1,129,072",tCO2e,1129072,tCO2e,,,,Global,
TESC,2017,2015,Scope 3,Location,Measure,"1,097,491",tCO2e,1097491,tCO2e,,,,Global,
TESC,2019,2015,Scope 3,Location,Measure,"1,129,342",tCO2e,1129342,tCO2e,,,,Global,
TESC,2021,2015,Scope 3,Location,Measure,"684,079",tCO2e,684079,tCO2e,,,,Global,
TESC,2017,2016,Scope 3,Location,Measure,"1,073,721",tCO2e,1073721,tCO2e,,,,Global,
TESC,2018,2017,Scope 3,Location,Measure,"975,312",tCO2e,975312,tCO2e,,,,Global,
TESC,2019,2017,Scope 3,Location,Measure,"1,008,992",tCO2e,1008992,tCO2e,,,,Global,
TESC,2019,2018,Scope 3,Location,Measure,"913,802",tCO2e,913802,tCO2e,,,,Global,
TESC,2021,2018,Scope 3,Location,Measure,"624,752",tCO2e,624752,tCO2e,,,,Global,
TESC,2020,2019,Scope 3,Location,Measure,"819,984",tCO2e,819984,tCO2e,,,,Global,
TESC,2021,2019,Scope 3,Location,Measure,"557,111",tCO2e,557111,tCO2e,,,,Global,
TESC,2021,2020,Scope 3,Location,Measure,"471,195",tCO2e,471195,tCO2e,,,,Global,
TESC,2022,2021,Scope 3,Location,Measure,"593,405",tCO2e,593405,tCO2e,,,,Global,
TESC,2023,2022,Scope 3,Location,Measure,"567,191",tCO2e,567191,tCO2e,,,,Global,
TESC,2024,2023,Scope 3,Location,Measure,"529,470",tCO2e,529470,tCO2e,,,,Global,
